FAA-Stream,36719178,DAL1874,06/22/2013 12:02:21 AM,-88.0666666666667,42.4333333333333
FAA-Stream,63968212,UAL868,06/22/2013 12:02:03 AM,-122.083333333333,37.2166666666667
FAA-Stream,36435976,EJM93,06/22/2013 12:02:10 AM,-105.966666666667,43.15
FAA-Stream,48447078,TCF3509,06/22/2013 12:01:58 AM,-98.35,40.65
FAA-Stream,54017493,N400KP,06/22/2013 12:02:06 AM,-112.216666666667,42.0166666666667
FAA-Stream,15761862,JZA986,06/22/2013 12:00:00 AM,-74.0833333333333,45.3333333333333
FAA-Stream,33397231,SCX285,06/22/2013 12:00:46 AM,-118.833333333333,47.7166666666667
FAA-Stream,45198483,DAL1587,06/21/2013 11:59:56 PM,-85.95,33.9333333333333
FAA-Stream,61213641,DAL1435,06/21/2013 11:59:50 PM,-74.6666666666667,40.5833333333333
FAA-Stream,27260345,AAL2450,06/22/2013 12:00:46 AM,-97.2333333333333,33.0666666666667
FAA-Stream,46479420,ASA66,06/21/2013 11:59:56 PM,-149.983333333333,61.2666666666667
FAA-Stream,28076697,SKW2685,06/22/2013 12:02:03 AM,-121.7,37.15
FAA-Stream,30753807,SWA999,06/22/2013 12:01:57 AM,-91.85,37.5333333333333
FAA-Stream,48838648,UAL658,06/22/2013 12:00:43 AM,-104.983333333333,40.05
FAA-Stream,63575935,DAL835,06/22/2013 12:02:09 AM,-88.9833333333333,39.1666666666667
FAA-Stream,20581666,TAP104,06/22/2013 12:02:04 AM,-60.3,43.3333333333333
FAA-Stream,43218046,AFR681,06/22/2013 12:01:39 AM,-70.15,41.1666666666667
FAA-Stream,39795516,UAL311,06/22/2013 12:02:15 AM,-88.2166666666667,41.95
FAA-Stream,49516614,JZA152,06/22/2013 12:01:09 AM,-113.9,52.3
FAA-Stream,59042384,CPZ5792,06/22/2013 12:02:25 AM,-74.3166666666667,41.0833333333333
FAA-Stream,48622472,N8117K,06/22/2013 12:01:50 AM,-70.3,42.0666666666667
FAA-Stream,33116514,FDX721,06/22/2013 12:00:46 AM,-74.5666666666667,40.8833333333333
FAA-Stream,18144229,ASH2768,06/22/2013 12:01:55 AM,-101.316666666667,30.8166666666667
FAA-Stream,33655496,N6238J,06/22/2013 12:01:44 AM,-82.7333333333333,34.45
FAA-Stream,18212438,N323DB,06/22/2013 12:02:22 AM,-89.9833333333333,37.9666666666667
FAA-Stream,38144469,SKW4617,06/22/2013 12:00:06 AM,-105.1,39.75
FAA-Stream,4259730,ACA775,06/22/2013 12:00:42 AM,-91.5166666666667,41.95
FAA-Stream,18825067,VV7E071,06/22/2013 12:01:49 AM,-83.3333333333333,32.6333333333333
FAA-Stream,19770454,N369MN,06/22/2013 12:01:43 AM,-102.35,32.05
FAA-Stream,32242599,UAL56,06/22/2013 12:00:37 AM,-57.1666666666667,44.7166666666667
FAA-Stream,49050502,DAL619,06/22/2013 12:00:31 AM,-68.8333333333333,48.2666666666667
FAA-Stream,27403510,SWA315,06/22/2013 12:00:30 AM,-95.2166666666667,37.4333333333333
FAA-Stream,45710823,UAL1553,06/22/2013 12:01:41 AM,-77.9166666666667,34.1333333333333
FAA-Stream,30706452,SKY1,06/22/2013 12:02:20 AM,-122.166666666667,47.5833333333333
FAA-Stream,62484462,CA8985,06/22/2013 12:02:03 AM,-111.233333333333,51.5166666666667
FAA-Stream,12518153,QXE259,06/22/2013 12:01:56 AM,-119.816666666667,40.1333333333333
FAA-Stream,2379684,ACA1139,06/22/2013 12:02:06 AM,-79.9666666666667,46.4666666666667
